area_id,building_name,status,validation_area_m2,ucea_roofs_top_m2,workflow0_roofs_top_m2,validation_radiation_kwh_year,ucea_radiation_kwh_year,workflow0_radiation_kwh_year,error_cea,error_cea_oven,workflow0_source_column,workflow0_timesteps,validation_point_count,residential_source,use_type1,use_type2,use_type3,resi_type,ucea_source_column,ucea_timesteps,ucea_oven_confidence_face_count,ucea_oven_confidence_mean,ucea_oven_confidence_area_weighted_mean,ucea_oven_confidence_min,ucea_oven_confidence_max
Alameda_Arro,B1113,matched,103.1299432,102.97,102.97,215870.4561,178101.09,178306.14,-0.174013233,-0.174963109,roofs_top_kW,8760,174,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alameda_Arro,B1114,matched,262.1215947,263.69,265.95,582781.0375,453772.11,460752.65,-0.20938977,-0.221367751,roofs_top_kW,8760,427,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.925403953,0.925107963,0.851164222,0.999643683
Alameda_Arro,B1115,matched,249.3986892,249.05,249.81,519281.5996,360116.82,371106.58,-0.285346178,-0.30650957,roofs_top_kW,8760,410,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.998431742,0.998431742,0.998431742,0.998431742
Alameda_Arro,B1116,matched,91.54043067,94.26,90.99,162695.4902,122075.41,131890.57,-0.189340959,-0.249669368,roofs_top_kW,8760,157,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.984469682,0.984765776,0.969851911,0.999087453
Alameda_Arro,B1117,matched,308.1765165,311.42,308.18,801419.0403,486925.7,523798.11,-0.346411698,-0.3924206,roofs_top_kW,8760,508,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.659217427,0.601725481,0.435627609,0.861038983
Alameda_Arro,B1118,matched,424.9548475,430.27,430.53,922433.9583,744456.57,747017.21,-0.190167271,-0.192943231,roofs_top_kW,8760,701,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.885997236,0.892521329,0.806692421,0.96530205
Alameda_Arro,B1119,matched,69.73803511,71.37,69.74,107687.4427,57921.23,51811.69,-0.518869715,-0.462135709,roofs_top_kW,8760,110,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.93645677,0.934895775,0.875916541,0.996996999
Alameda_Arro,B1120,matched,89.1703442,91.45,89.21,116286.0017,124337.28,109654.7,-0.057025795,0.069236866,roofs_top_kW,8760,145,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.476256996,0.476256996,0.476256996,0.476256996
Alameda_Arro,B1121,matched,141.073569,142.8,140.94,260658.6136,208721.69,205223.66,-0.212672633,-0.199252666,roofs_top_kW,8760,234,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.996187568,0.996205178,0.993242681,0.999132454
Alameda_Arro,B1123,matched,201.5311408,211.67,201.54,482382.7254,348126.03,345967.48,-0.282794632,-0.278319866,roofs_top_kW,8760,328,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.892779589,0.891264947,0.848076701,0.937482476
Alameda_Arro,B1124,matched,163.314029,159.61,157.91,406899.3077,265037.49,268389.05,-0.34040426,-0.348641089,roofs_top_kW,8760,266,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.963865459,0.970821463,0.944848001,0.982882917
