area_id,building_name,status,validation_area_m2,ucea_roofs_top_m2,workflow0_roofs_top_m2,validation_radiation_kwh_year,ucea_radiation_kwh_year,workflow0_radiation_kwh_year,error_cea,error_cea_oven,workflow0_source_column,workflow0_timesteps,validation_point_count,residential_source,use_type1,use_type2,use_type3,resi_type,ucea_source_column,ucea_timesteps,ucea_oven_confidence_face_count,ucea_oven_confidence_mean,ucea_oven_confidence_area_weighted_mean,ucea_oven_confidence_min,ucea_oven_confidence_max
Baixa_Alfama,B1276,matched,212.730534,203.05,203.05,417380.5435,352830.8,352346.01,-0.15581592,-0.154654414,roofs_top_kW,8760,350,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1277,matched,96.72986228,97.43,97.43,255999.722,168571.87,168327.47,-0.342470106,-0.341515418,roofs_top_kW,8760,160,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1278,matched,240.4466206,245.18,237.13,522720.6258,370537.33,365654.11,-0.300478895,-0.291136964,roofs_top_kW,8760,399,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.987056226,0.987134169,0.97806406,0.996048391
Baixa_Alfama,B1279,matched,139.5924177,142.04,142.04,333862.3976,207106.25,208816.36,-0.37454364,-0.37966584,roofs_top_kW,8760,232,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1280,matched,158.077287,158.07,158.07,344239.8668,244915.46,245920.98,-0.285611564,-0.288532551,roofs_top_kW,8760,257,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1281,matched,175.2171569,179.78,177.01,277655.9422,294832.05,287544.45,0.035614249,0.061861121,roofs_top_kW,8760,289,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.994241893,0.994241893,0.994241893,0.994241893
Baixa_Alfama,B1282,matched,190.0052768,199.29,190.98,339611.4791,331803.47,307186.31,-0.095477247,-0.022991005,roofs_top_kW,8760,313,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.882368356,0.896019474,0.818811536,0.945925176
Baixa_Alfama,B1283,matched,82.09854868,82.11,82.11,178277.2801,99109.6,82776.79,-0.535685142,-0.444070495,roofs_top_kW,8760,136,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1284,matched,80.89877415,83.75,80.9,150676.0866,119484.23,103738.62,-0.311512382,-0.207012654,roofs_top_kW,8760,134,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.911012411,0.911012411,0.911012411,0.911012411
Baixa_Alfama,B1285,matched,186.9057326,182.86,181.94,337104.1668,297601.51,312039.83,-0.074351904,-0.117182345,roofs_top_kW,8760,309,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.762930254,0.743620729,0.63186413,0.998751521
Baixa_Alfama,B1286,matched,68.6429798,68.64,68.64,84703.61563,115411.44,115714.58,0.36611146,0.362532628,roofs_top_kW,8760,112,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1287,matched,173.1932438,175.86,166.58,373574.0378,281860.93,265493.73,-0.289314291,-0.245501824,roofs_top_kW,8760,285,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.948879063,0.948607422,0.904951215,0.992806911
Baixa_Alfama,B1288,matched,196.7970176,200.93,192.89,291469.6909,328727.22,316681.09,0.086497498,0.127826427,roofs_top_kW,8760,329,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.925836951,0.926965848,0.880280435,0.971393466
Baixa_Alfama,B1289,matched,131.5904622,134.77,131.59,211277.1529,228500.39,227660.87,0.07754609,0.081519638,roofs_top_kW,8760,216,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.975803554,0.976595838,0.957336783,0.994270325
Baixa_Alfama,B1290,matched,83.9590015,87.08,84.33,107958.1477,130112.38,129332.46,0.197987023,0.205211304,roofs_top_kW,8760,139,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.846941054,0.877198306,0.625693977,0.962354004
Baixa_Alfama,B1291,matched,224.8156821,218.49,218.49,509700.2593,378532.53,379331.41,-0.255775521,-0.257342873,roofs_top_kW,8760,368,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1292,matched,132.0000186,132.39,132,319404.6404,197447.53,201949.17,-0.367732511,-0.381826358,roofs_top_kW,8760,217,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.987072349,0.988199976,0.974525571,0.999619126
Baixa_Alfama,B1293,matched,96.97844647,116.15,116.15,190900.8535,158085.19,186136.73,-0.024956009,-0.171898988,roofs_top_kW,8760,159,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1294,matched,136.234185,136.26,136.26,249075.1923,225900.64,230165.65,-0.075919011,-0.093042394,roofs_top_kW,8760,227,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1295,matched,176.5921805,180,176.39,326321.7152,309759.66,306281.38,-0.061412815,-0.050753764,roofs_top_kW,8760,292,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999209136,0.999205474,0.99878484,0.999633431
Baixa_Alfama,B1296,matched,332.0248571,338.73,328.29,770763.9277,565724.36,567050.79,-0.2643003,-0.266021229,roofs_top_kW,8760,547,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,4,0.837934509,0.834976142,0.742516637,0.949582279
Baixa_Alfama,B1297,matched,111.8030138,116.29,111.8,178348.4772,163941.56,171298.27,-0.039530515,-0.080779592,roofs_top_kW,8760,184,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.975958258,0.975747672,0.968801916,0.9831146
Baixa_Alfama,B1298,matched,237.4717735,241.04,237.5,468141.6296,391894.42,383662.66,-0.180456008,-0.162872098,roofs_top_kW,8760,390,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998193055,0.998183884,0.996591091,0.99979502
Baixa_Alfama,B1299,matched,102.0558881,104.4,103.02,155492.3818,161573.12,167861.11,0.079545558,0.039106342,roofs_top_kW,8760,168,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.878811002,0.897558897,0.767749548,0.989872456
Baixa_Alfama,B1300,matched,160.1231496,163.57,161.35,277970.2385,281410.17,280220.89,0.008096736,0.012375179,roofs_top_kW,8760,265,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,4,0.861493692,0.842988864,0.578743279,0.981634319
Baixa_Alfama,B1301,matched,131.5846354,135.36,118.98,323239.1717,216302.59,206191,-0.362110109,-0.33082804,roofs_top_kW,8760,217,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.766547422,0.698873163,0.464552283,0.966163337
Baixa_Alfama,B1302,matched,55.12983158,55.14,55.14,103489.3945,90159.73,95285,-0.079277635,-0.128802227,roofs_top_kW,8760,91,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1303,matched,57.53630149,58.97,57.53,94183.32509,98312.78,97331.56,0.03342667,0.043844862,roofs_top_kW,8760,96,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.877390087,0.877586144,0.76655519,0.988224983
Baixa_Alfama,B1304,matched,84.20338937,84.2,84.2,217495.271,145586.39,147720.28,-0.320811532,-0.330622733,roofs_top_kW,8760,139,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1307,matched,38.1701467,38.17,38.17,79719.28581,61466.72,60909.36,-0.235952011,-0.228960478,roofs_top_kW,8760,63,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1308,matched,151.1795139,151.18,151.18,390200.6004,235983.53,235981.93,-0.395229198,-0.395225098,roofs_top_kW,8760,250,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1309,matched,24.96276834,25.47,24.96,38219.99991,45268.26,41819.18,0.094170071,0.184412876,roofs_top_kW,8760,41,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.913158417,0.91302923,0.877095699,0.949221134
Baixa_Alfama,B1310,matched,18.28194767,18.28,18.28,50275.537,31385.79,31680.57,-0.369861131,-0.37572442,roofs_top_kW,8760,31,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1311,matched,58.14779722,59.85,58.15,94874.29263,101800.24,100913.34,0.063653148,0.073001307,roofs_top_kW,8760,96,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.868684947,0.86806952,0.825908244,0.911461651
Baixa_Alfama,B1313,matched,34.72289655,34.72,34.72,76763.66144,53897.07,53570.14,-0.302141938,-0.297883022,roofs_top_kW,8760,58,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
