area_id,building_name,status,validation_area_m2,ucea_roofs_top_m2,workflow0_roofs_top_m2,validation_radiation_kwh_year,ucea_radiation_kwh_year,workflow0_radiation_kwh_year,error_cea,error_cea_oven,workflow0_source_column,workflow0_timesteps,validation_point_count,residential_source,use_type1,use_type2,use_type3,resi_type,ucea_source_column,ucea_timesteps,ucea_oven_confidence_face_count,ucea_oven_confidence_mean,ucea_oven_confidence_area_weighted_mean,ucea_oven_confidence_min,ucea_oven_confidence_max
Alta_Lisboa,B1066,matched,120.8771755,123.73,120.88,269707.3951,201729.69,195452.51,-0.275316459,-0.252042422,roofs_top_kW,8760,198,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.904674023,0.9050305,0.812268019,0.997080028
Alta_Lisboa,B1067,matched,120.0414938,122.33,120.04,270018.5645,205258.14,201231.06,-0.254751019,-0.239836934,roofs_top_kW,8760,197,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.885676026,0.885886134,0.77839011,0.992961943
Alta_Lisboa,B1068,matched,121.0461671,123.11,121.07,276318.8181,206609.06,196982.49,-0.287118802,-0.252280169,roofs_top_kW,8760,202,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.929721624,0.929725134,0.92143023,0.938013017
Alta_Lisboa,B1069,matched,125.4707036,127.39,125.48,275909.4735,216368.74,212705.17,-0.229076235,-0.215798076,roofs_top_kW,8760,206,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.851101279,0.851036197,0.712351561,0.989850998
Alta_Lisboa,B1070,matched,116.7525622,118.52,116.75,279143.8356,201636.15,191503.72,-0.313960419,-0.277662179,roofs_top_kW,8760,193,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.841951281,0.841998804,0.716160715,0.967741847
Alta_Lisboa,B1071,matched,124.1031276,126.07,124.1,291034.8849,214090.05,204540.21,-0.297196932,-0.264383546,roofs_top_kW,8760,205,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.765066296,0.765022753,0.647326589,0.882806003
Alta_Lisboa,B1072,matched,130.9085265,132.74,130.92,292941.2978,224158.86,222105.34,-0.241809394,-0.234799389,roofs_top_kW,8760,214,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.846603602,0.846718637,0.724112153,0.969095051
Alta_Lisboa,B1073,matched,118.4108137,121.1,118.44,281187.1921,204871.92,194845.48,-0.307061326,-0.271403799,roofs_top_kW,8760,195,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.872532189,0.872997064,0.762785792,0.982278585
Alta_Lisboa,B1074,matched,112.2777413,113.84,112.23,215944.5144,176128.15,193873.8,-0.102205488,-0.184382384,roofs_top_kW,8760,185,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.98493284,0.98493284,0.98493284,0.98493284
Alta_Lisboa,B1075,matched,57.31438688,56.91,56.91,135464.2839,98216.92,98310.66,-0.27426878,-0.274960771,roofs_top_kW,8760,97,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alta_Lisboa,B1076,matched,110.6278846,112.31,110.6,253369.3274,191814.48,191308.28,-0.244943017,-0.242945143,roofs_top_kW,8760,182,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.962663889,0.962690453,0.944228828,0.98109895
